"","topic","term","beta"
"4384",4,"threat",0.00144370404525917
"4385",5,"threat",0.000127371434463672
"4386",6,"threat",0.00128139137244628
"4387",1,"threatened",0.000873188354354263
"4388",2,"threatened",0.000769107811890895
"4389",3,"threatened",5.3534254223752e-05
"4390",4,"threatened",0.000571522582742365
"4391",5,"threatened",0.00010452104139
"4392",6,"threatened",0.00109580576435998
"4393",1,"three",0.00744648001919608
"4394",2,"three",0.00200354031228136
"4395",3,"three",0.002839128704619
"4396",4,"three",0.000938070403044019
"4397",5,"three",0.00194521262087738
"4398",6,"three",0.000398078020637873
"4399",1,"throughout",8.75512226426021e-05
"4400",2,"throughout",0.000533131885426104
"4401",3,"throughout",0.000616497508104939
"4402",4,"throughout",0.000122109604765773
"4403",5,"throughout",0.000136907886525995
"4404",6,"throughout",0.000948410766474733
"4405",1,"thursday",0.00312291600336875
"4406",2,"thursday",0.000261304659942985
"4407",3,"thursday",1.23455160171943e-06
"4408",4,"thursday",1.48895136879845e-06
"4409",5,"thursday",0.00132132694044719
"4410",6,"thursday",0.00560440002187104
"4411",1,"time",0.00417825068009181
"4412",2,"time",0.00265129062230602
"4413",3,"time",0.0108490934774906
"4414",4,"time",0.00307473548940252
"4415",5,"time",0.00316128780311751
"4416",6,"time",0.00170121666260629
"4417",1,"today",0.000328612785148411
"4418",2,"today",0.00297195576436127
"4419",3,"today",0.00100523013736306
"4420",4,"today",0.000275431840471676
"4421",5,"today",0.00097089762487822
"4422",6,"today",0.00310451027556227
"4423",1,"together",5.85196862151521e-05
"4424",2,"together",0.00134475668777658
"4425",3,"together",0.00238202392291103
"4426",4,"together",1.36023368175576e-06
"4427",5,"together",0.000293687922257843
"4428",6,"together",0.000360491322516147
"4429",1,"told",0.0137365119698126
"4430",2,"told",0.000926150965298652
"4431",3,"told",0.00474189109829863
"4432",4,"told",0.000233962523358308
"4433",5,"told",0.00135908165299836
"4434",6,"told",0.0148104010527085
"4435",1,"took",0.00337051793496685
"4436",2,"took",0.000590138984136435
"4437",3,"took",0.00256162199612759
"4438",4,"took",0.000255563038009812
"4439",5,"took",0.00180879716234387
"4440",6,"took",0.00207013944515044
"4441",1,"top",3.99505788472236e-05
"4442",2,"top",0.00212240408872779
"4443",3,"top",0.00109754594101723
"4444",4,"top",2.54623262364882e-06
"4445",5,"top",0.00273455421234233
"4446",6,"top",0.000365976279797857
"4447",1,"toward",0.0010904478195413
"4448",2,"toward",0.0019063704531009
"4449",3,"toward",0.00105174483120331
"4450",4,"toward",0.000216522862536644
"4451",5,"toward",0.000251910794717192
"4452",6,"toward",0.000213757906074251
"4453",1,"town",0.000735584200400014
"4454",2,"town",0.000506769480281546
"4455",3,"town",0.00107132334801341
"4456",4,"town",7.4318282331375e-10
"4457",5,"town",7.09579764255232e-06
"4458",6,"town",0.000837156991912315
"4459",1,"trade",2.3231341079214e-28
"4460",2,"trade",0.00890018305162322
"4461",3,"trade",2.7004768488136e-10
"4462",4,"trade",2.9023129892092e-15
"4463",5,"trade",5.06318865622679e-05
"4464",6,"trade",5.24135820962743e-19
"4465",1,"tried",0.00232509560313216
"4466",2,"tried",0.000265410247155063
"4467",3,"tried",0.00124016658986254
"4468",4,"tried",8.47579024696802e-05
"4469",5,"tried",0.000589681735911306
"4470",6,"tried",0.000954908043610348
"4471",1,"true",6.26863114248295e-08
"4472",2,"true",0.000390011086539234
"4473",3,"true",0.00165205002043002
"4474",4,"true",0.000291239594043276
"4475",5,"true",0.00018561673799084
"4476",6,"true",4.51794385736363e-05
"4477",1,"trump",1.30658959114863e-17
"4478",2,"trump",0.0211039600601969
"4479",3,"trump",7.19737465914918e-09
"4480",4,"trump",0.000184266255957209
"4481",5,"trump",0.0452378661218195
"4482",6,"trump",3.31314105426042e-07
"4483",1,"trump's",1.78694136056675e-25
"4484",2,"trump's",0.00685181228806542
"4485",3,"trump's",4.24808762096485e-12
"4486",4,"trump's",0.000167970029444238
"4487",5,"trump's",0.0117001199001696
"4488",6,"trump's",3.51337612917128e-11
"4489",1,"try",0.000119164100008477
"4490",2,"try",0.000613958733940135
"4491",3,"try",0.00174167244798804
"4492",4,"try",0.000260230092319766
"4493",5,"try",0.000475725563062288
"4494",6,"try",0.000181385690264123
"4495",1,"trying",0.00163386096737116
"4496",2,"trying",0.000959986316780767
"4497",3,"trying",0.00236937078721603
"4498",4,"trying",8.91577785086489e-05
"4499",5,"trying",0.00115755178634952
"4500",6,"trying",0.000979308434817872
"4501",1,"tuesday",0.00433882772001392
"4502",2,"tuesday",1.34914293729306e-05
"4503",3,"tuesday",1.42971307947787e-05
"4504",4,"tuesday",0.00111725732181512
"4505",5,"tuesday",0.00370847640667811
"4506",6,"tuesday",0.000964018414150388
"4507",1,"turn",0.000174655256147482
"4508",2,"turn",0.000983565203339961
"4509",3,"turn",0.0012921232340444
"4510",4,"turn",0.000333683077983195
"4511",5,"turn",0.000568487628013404
"4512",6,"turn",3.97597187870539e-05
"4513",1,"turned",0.00122772042980282
"4514",2,"turned",0.00049084866259502
"4515",3,"turned",0.00158262803048999
"4516",4,"turned",8.08048012867943e-05
"4517",5,"turned",0.000316809348934827
"4518",6,"turned",0.000266452383541997
"4519",1,"tweeted",0.000303980913137188
"4520",2,"tweeted",2.89794051841161e-05
"4521",3,"tweeted",2.21844356977564e-07
"4522",4,"tweeted",0.000233432742577839
"4523",5,"tweeted",0.000858365854803732
"4524",6,"tweeted",0.00403148909754034
"4525",1,"twitter",2.65548993798186e-05
"4526",2,"twitter",5.93341785260961e-07
"4527",3,"twitter",8.13885430188383e-05
"4528",4,"twitter",9.14803874987335e-08
"4529",5,"twitter",0.000672800804324062
"4530",6,"twitter",0.00807768117037768
"4531",1,"two",0.0145100483570017
"4532",2,"two",0.00378721584908332
"4533",3,"two",0.00591743192639015
"4534",4,"two",0.000681701945286509
"4535",5,"two",0.00560937426833277
"4536",6,"two",0.00145308663759589
"4537",1,"u.s",0.000191533205662752
"4538",2,"u.s",0.0226497053505361
"4539",3,"u.s",1.60009911804397e-11
"4540",4,"u.s",0.00221978946762433
"4541",5,"u.s",0.00269544142967328
"4542",6,"u.s",0.000251744678609424
"4543",1,"understand",6.50511158325839e-05
"4544",2,"understand",0.000512943094471407
"4545",3,"understand",0.00155740705709797
"4546",4,"understand",8.17803432197167e-05
"4547",5,"understand",3.31857196660896e-06
"4548",6,"understand",0.000180290586593695
"4549",1,"union",0.000205692262171587
"4550",2,"union",0.00363286727822777
"4551",3,"union",7.46355918653802e-06
"4552",4,"union",0.000199535155229702
"4553",5,"union",0.000273418966760853
"4554",6,"union",2.36536860750216e-07
"4555",1,"united",1.80115281761238e-09
"4556",2,"united",0.0127527727479258
"4557",3,"united",1.7390190074837e-07
"4558",4,"united",0.0026822509445491
"4559",5,"united",4.47147906586909e-05
"4560",6,"united",8.13569208063747e-06
"4561",1,"university",0.000551883145957925
"4562",2,"university",0.000342102577747242
"4563",3,"university",0.000361295915821401
"4564",4,"university",0.00181105184624419
"4565",5,"university",0.00108963947251346
"4566",6,"university",0.00422568906780636
"4567",1,"use",0.00117896543095431
"4568",2,"use",0.00194734585937476
"4569",3,"use",0.00174271981982261
"4570",4,"use",0.00572061757006815
"4571",5,"use",0.000198933021136855
"4572",6,"use",0.000779757123615448
"4573",1,"used",0.00144367648955992
"4574",2,"used",0.00104014225043018
"4575",3,"used",0.00167182532638789
"4576",4,"used",0.00471682660961663
"4577",5,"used",0.000386695792178696
"4578",6,"used",0.00410846280622905
"4579",1,"using",0.000620435677383733
"4580",2,"using",0.00114416129739964
"4581",3,"using",0.000775351248609621
"4582",4,"using",0.00128837557054131
"4583",5,"using",0.000162617026865361
"4584",6,"using",0.00256156484378453
"4585",1,"victims",0.00238407913690489
"4586",2,"victims",8.07113802910947e-08
"4587",3,"victims",1.87665575388883e-11
"4588",4,"victims",2.12453209389967e-06
"4589",5,"victims",3.29181705521758e-08
"4590",6,"victims",0.00570951638702866
"4591",1,"video",0.00905430059788587
"4592",2,"video",2.96475533049341e-07
"4593",3,"video",0.00177847505947383
"4594",4,"video",9.16741081425249e-08
"4595",5,"video",8.12912326304312e-05
"4596",6,"video",0.000238390491276767
"4597",1,"view",0.00011580697791008
"4598",2,"view",0.000924576347042653
"4599",3,"view",0.000750840672751039
"4600",4,"view",0.00117055053059831
"4601",5,"view",0.000237767526122878
"4602",6,"view",0.000129834352746156
"4603",1,"violence",0.000500599383318302
"4604",2,"violence",0.000296057405450649
"4605",3,"violence",1.18777896643628e-06
"4606",4,"violence",0.00321574159152769
"4607",5,"violence",1.04730781001421e-11
"4608",6,"violence",0.0112489005579427
"4609",1,"violent",0.00109064302470099
"4610",2,"violent",0.000565642554173116
"4611",3,"violent",4.11653808532768e-05
"4612",4,"violent",9.01077444594089e-06
"4613",5,"violent",2.18122375246631e-14
"4614",6,"violent",0.00207066259293963
"4615",1,"vote",3.74511022123056e-25
"4616",2,"vote",8.47892384060327e-05
"4617",3,"vote",3.65916123934963e-10
"4618",4,"vote",0.00373671340569537
"4619",5,"vote",0.00637513454098928
"4620",6,"vote",1.29216965257608e-07
"4621",1,"voters",2.24835537936299e-34
"4622",2,"voters",6.67035310746071e-06
"4623",3,"voters",4.34616298328525e-17
"4624",4,"voters",1.97125634183186e-07
"4625",5,"voters",0.00796822516088109
"4626",6,"voters",1.16154298380933e-16
"4627",1,"wall",0.000373698427302272
"4628",2,"wall",0.00166979465556203
"4629",3,"wall",0.000666394661863069
"4630",4,"wall",9.4343350749645e-14
"4631",5,"wall",0.000766507387381327
"4632",6,"wall",8.466087640729e-09
"4633",1,"want",0.00021359067115857
"4634",2,"want",0.00208220113023399
"4635",3,"want",0.00604871224051597
"4636",4,"want",0.000286520780516929
"4637",5,"want",0.00118011727232793
"4638",6,"want",0.000738095821771979
"4639",1,"wanted",0.00105049483466933
"4640",2,"wanted",0.000133076255495187
"4641",3,"wanted",0.00266993658765036
"4642",4,"wanted",0.000111445420793026
"4643",5,"wanted",0.000224966781033639
"4644",6,"wanted",0.000619320538586911
"4645",1,"wants",5.16097377324572e-05
"4646",2,"wants",0.000923429594950471
"4647",3,"wants",0.00112119862162009
"4648",4,"wants",0.000339420414351409
"4649",5,"wants",0.000680968370196496
"4650",6,"wants",0.000233847635557971
"4651",1,"war",3.25554934886856e-14
"4652",2,"war",0.0118489044000023
"4653",3,"war",0.000117278462087522
"4654",4,"war",3.12530698334213e-11
"4655",5,"war",0.00024100434102835
"4656",6,"war",2.09067964404467e-09
"4657",1,"washington",0.000267386660888968
"4658",2,"washington",0.00467568906573887
"4659",3,"washington",0.000457871511385039
"4660",4,"washington",0.0020898168194117
"4661",5,"washington",0.00276211169903076
"4662",6,"washington",0.00170516685665549
"4663",1,"watch",5.64921001137203e-05
"4664",2,"watch",0.000296947372872749
"4665",3,"watch",0.00142726167644411
"4666",4,"watch",0.000162083768252161
"4667",5,"watch",0.000644090428575722
"4668",6,"watch",0.000117301643751108
"4669",1,"way",1.24192738244224e-05
"4670",2,"way",0.00249033728338052
"4671",3,"way",0.00780179045863418
"4672",4,"way",0.00254641545600626
"4673",5,"way",0.000624941743070332
"4674",6,"way",0.000592975032671562
"4675",1,"ways",2.82777893687948e-17
"4676",2,"ways",0.000887266826382658
"4677",3,"ways",0.00124795023384809
"4678",4,"ways",0.000235074553306748
"4679",5,"ways",0.000123531966898927
"4680",6,"ways",0.000121678493441033
"4681",1,"weapon",0.00286607598671332
"4682",2,"weapon",4.95263192075592e-05
"4683",3,"weapon",1.26287620830602e-08
"4684",4,"weapon",0.00121214338881061
"4685",5,"weapon",1.21706720264041e-18
"4686",6,"weapon",1.50591115377908e-10
"4687",1,"weapons",0.000643018416179131
"4688",2,"weapons",0.00148480101935384
"4689",3,"weapons",9.37654837391776e-08
"4690",4,"weapons",0.00495399039100813
"4691",5,"weapons",4.27780851081885e-07
"4692",6,"weapons",2.88481589049008e-05
"4693",1,"wednesday",0.00378300486203132
"4694",2,"wednesday",0.0012016430475201
"4695",3,"wednesday",3.69544155740271e-05
"4696",4,"wednesday",0.000983414966560573
"4697",5,"wednesday",0.00162315420952309
"4698",6,"wednesday",0.000376760057037846
"4699",1,"week",0.0018599821781091
"4700",2,"week",0.00314508839974163
"4701",3,"week",0.00128829651288762
"4702",4,"week",0.00116499207267656
"4703",5,"week",0.00364506029497824
"4704",6,"week",0.00480948208696827
"4705",1,"weekend",0.000361525634449895
"4706",2,"weekend",0.000256345405590524
"4707",3,"weekend",0.000299029871441256
"4708",4,"weekend",2.2175616682116e-08
"4709",5,"weekend",0.000820200108463345
"4710",6,"weekend",0.00121714806139186
"4711",1,"weeks",0.00067708833779326
"4712",2,"weeks",0.00108509970945493
"4713",3,"weeks",0.00112725451614941
"4714",4,"weeks",0.000116013021120569
"4715",5,"weeks",0.00136304698374926
"4716",6,"weeks",0.000445286677865876
"4717",1,"well",0.000721370265588456
"4718",2,"well",0.00234761845623348
"4719",3,"well",0.00361436956073266
"4720",4,"well",0.00183228326274414
"4721",5,"well",0.00220826411991658
"4722",6,"well",0.000711878181338578
"4723",1,"went",0.00178501884387022
"4724",2,"went",8.74917584298655e-05
"4725",3,"went",0.00346287062491363
"4726",4,"went",0.000434837748661
"4727",5,"went",0.00117104091199652
"4728",6,"went",0.000637425254550622
"4729",1,"west",0.000630875285894924
"4730",2,"west",0.00106142268712696
"4731",3,"west",0.000745196625467123
"4732",4,"west",1.30561535103259e-06
"4733",5,"west",0.00112035506226955
"4734",6,"west",0.000972164698147108
"4735",1,"whether",0.00102396498195996
"4736",2,"whether",0.00163709667612038
"4737",3,"whether",0.00134618803536744
"4738",4,"whether",0.00473517188468852
"4739",5,"whether",0.0018291637831371
"4740",6,"whether",0.000955243571810095
"4741",1,"white",0.00114894255516881
"4742",2,"white",0.00826700778290268
"4743",3,"white",0.00283737999410733
"4744",4,"white",9.66904275469827e-05
"4745",5,"white",0.00586692779337928
"4746",6,"white",0.00116276324744423
"4747",1,"whole",7.69195598178464e-05
"4748",2,"whole",0.000224188730376101
"4749",3,"whole",0.00184461854825884
"4750",4,"whole",3.46678181948996e-05
"4751",5,"whole",0.000108467914651071
"4752",6,"whole",6.82628004941289e-06
"4753",1,"whose",0.000929018491036099
"4754",2,"whose",0.000778484391753223
"4755",3,"whose",0.0018601910748612
"4756",4,"whose",0.000892712578262412
"4757",5,"whose",0.000625858140749456
"4758",6,"whose",0.00066601602378895
"4759",1,"wife",0.00199127392325612
"4760",2,"wife",1.59488654387946e-06
"4761",3,"wife",0.00113187754293162
"4762",4,"wife",3.56196036942944e-08
"4763",5,"wife",0.000323002514666662
"4764",6,"wife",0.000577140853466033
"4765",1,"win",4.71982242809176e-20
"4766",2,"win",7.03371059286772e-05
"4767",3,"win",0.000871439310161352
"4768",4,"win",2.66518567727134e-07
"4769",5,"win",0.00331723809931875
"4770",6,"win",1.25628681605831e-12
"4771",1,"within",0.000309209513398048
"4772",2,"within",0.00150469695874148
"4773",3,"within",0.000866300084059901
"4774",4,"within",0.00118666219970795
"4775",5,"within",0.000276663946137613
"4776",6,"within",0.000550931758485023
"4777",1,"without",0.00133862188141759
"4778",2,"without",0.00196301547236002
"4779",3,"without",0.00246067243303293
"4780",4,"without",0.00276433309136162
"4781",5,"without",0.00044394262428685
"4782",6,"without",0.000788248725564858
"4783",1,"woman",0.00546645117635584
"4784",2,"woman",2.83820680445109e-08
"4785",3,"woman",0.0025406521803401
"4786",4,"woman",8.65210194126209e-07
"4787",5,"woman",0.000676463951277659
"4788",6,"woman",0.000515753848304419
"4789",1,"women",0.000446152952215093
"4790",2,"women",0.000699900541292084
"4791",3,"women",0.00484832751742672
"4792",4,"women",0.00165307846773527
"4793",5,"women",0.000558971751020161
"4794",6,"women",0.000501884424932777
"4795",1,"won",7.05536417494675e-15
"4796",2,"won",4.0705452919315e-06
"4797",3,"won",0.00101910247222665
"4798",4,"won",5.58158440315607e-05
"4799",5,"won",0.00354754812174087
"4800",6,"won",9.78784087728199e-06
"4801",1,"words",1.59716563161716e-05
"4802",2,"words",0.000352470870691415
"4803",3,"words",0.00190883462735867
"4804",4,"words",0.000383197194162187
"4805",5,"words",0.000233705508513372
"4806",6,"words",0.000246584744290985
"4807",1,"work",0.00014681228175003
"4808",2,"work",0.00215686073676019
"4809",3,"work",0.00553621056075814
"4810",4,"work",0.00036735511069034
"4811",5,"work",0.000469591552472124
"4812",6,"work",0.0031064414741624
"4813",1,"worked",0.00124761931696879
"4814",2,"worked",4.09391372100106e-05
"4815",3,"worked",0.00104634572459593
"4816",4,"worked",0.000195161076615008
"4817",5,"worked",0.000992944132397019
"4818",6,"worked",0.00291438031034678
"4819",1,"working",0.000440034182779169
"4820",2,"working",0.00178622428235579
"4821",3,"working",0.0016233304479945
"4822",4,"working",5.97585591407992e-05
"4823",5,"working",0.000754583006451775
"4824",6,"working",0.00215767061489221
"4825",1,"works",6.77867746661675e-06
"4826",2,"works",0.000556063372737922
"4827",3,"works",0.00103957491567293
"4828",4,"works",1.58899045624559e-05
"4829",5,"works",4.02363168320607e-05
"4830",6,"works",0.000465242488050138
"4831",1,"world",2.30511459927811e-09
"4832",2,"world",0.00624832282347525
"4833",3,"world",0.00456640485769762
"4834",4,"world",2.15644957619587e-07
"4835",5,"world",1.32168383148691e-06
"4836",6,"world",0.000354946212459183
"4837",1,"written",3.30286289174904e-05
"4838",2,"written",8.53386260126116e-05
"4839",3,"written",0.000613359564420878
"4840",4,"written",0.00149477007027248
